<ImageInformation>
ImageNumX,10
ImageNumY,13
ImageNumZ,1
ImageSizeX,2500
ImageSizeY,1800
OverlapX,100
OverlapY,100
UmPerPixelX,0.24
UmPerPixelY,0.24
UmPerLayerZ,1000
ImageFormat,1
ImageQuality,10
</ImageInformation>
<GrabPositionInformation>
XNo,YNo,ZNo,PosX[nm],PosY[nm],PosZ[nm]
</GrabPositionInformation>
<DepthImageInformation>
ImageNumZ,0
ImageSizeX,0
ImageSizeY,0
UmPerPixelX,0
UmPerPixelY,0
UmPerLayerZ,0
ImageFormat,0
ImageQuality,0
</DepthImageInformation>
<Result>
ProcArea,30551040
</Result>
<ResultDatas>
No,ImageNoX,ImageNoY,ImageNoZ,ElpsLabel,ObjLabel,Average,GravX,GravY,Angle,MjrAx,MnrAx,X2,Status,DepthAve
241,5,3,0,2,5,0,3379.463,1439.6,107.862,36.87,36.298,9.679,0,0
242,5,3,0,3,6,0,3441.932,1457.842,123.982,38.36,38.047,9.872,0,0
243,5,3,0,4,7,0,3450.995,1505.121,98.534,38.587,38.101,9.908,0,0
244,5,3,0,5,8,0,3144.393,1590.711,57.182,37.941,37.453,9.817,0,0
245,5,3,0,6,9,0,3193.912,1598.759,3.304,37.917,37.741,9.852,0,0
246,5,3,0,7,10,0,3072.359,1621.016,-29.691,37.499,37.398,9.829,0,0
247,6,3,0,0,1,0,3739.454,1363.58,48.481,36.77,36.516,9.695,0,0
248,6,3,0,1,2,0,3964.011,1374.751,87.758,36.609,36.417,9.739,0,0
249,6,3,0,2,3,0,3486.289,1382.318,45.706,37.245,36.918,9.733,0,0
250,6,3,0,3,4,0,3597.081,1389.428,77.325,37.386,37.111,9.776,0,0
251,6,3,0,4,8,0,3541.335,1510.569,29.647,37.337,37.278,9.792,0,0
252,6,3,0,5,9,0,3923.539,1642,-5.073,39.866,31.913,9.256,0,0
253,7,3,0,0,0,0,4225.795,1347.955,12.299,36.818,36.712,9.728,0,0
254,7,3,0,1,1,0,4441.575,1385.454,83.546,37.62,37.417,9.77,0,0
255,7,3,0,2,2,0,4475.609,1406.824,76.348,37.369,37.061,9.768,0,0
257,8,3,0,0,0,0,4890.01,1298.734,77.799,36.92,36.588,9.724,0,0
258,8,3,0,1,2,0,4958.215,1533.599,118.416,37.805,37.302,9.78,0,0
259,9,3,0,0,1,0,5721.556,1533.441,112.402,38.503,38.112,9.899,0,0
260,9,3,0,1,2,0,5501.898,1571.302,-11.943,37.541,37.437,9.84,0,0
261,9,3,0,2,3,0,5615.6,1580.752,129.881,37.825,37.741,9.839,0,0
262,0,4,0,0,3,0,245.49,1722.157,73.71,37.466,34.36,9.578,0,0
263,0,4,0,1,3,0,275.165,1708.364,62.388,37.074,33.862,9.709,0,0
264,0,4,0,2,4,0,355.177,1794.204,69.747,37.372,36.921,9.75,0,0
265,0,4,0,3,5,0,426.519,1932.416,51.83,37.978,37.79,9.866,0,0
266,0,4,0,4,6,0,545.377,1948.08,124.451,38.705,38.425,9.89,0,0
267,0,4,0,5,7,0,84.819,1978.345,57.112,37.54,37.195,9.808,0,0
268,0,4,0,6,8,0,397.547,1992.232,94.721,38.235,38.056,9.933,0,0
269,0,4,0,7,9,0,447.113,2042.554,115.827,38.412,38.314,9.913,0,0
270,0,4,0,8,10,0,311.721,2052.664,-3.933,41.054,25.91,8.821,0,0
271,1,4,0,0,0,0,1056.268,1715.694,96.751,36.69,36.248,9.649,0,0
272,1,4,0,1,1,0,1054.994,1802.262,88.419,37.835,37.426,9.877,0,0
273,1,4,0,2,2,0,616.743,1870.635,47.466,37.215,36.804,9.714,0,0
274,1,4,0,3,3,0,681.93,1911.862,24.898,37.263,36.982,9.744,0,0
275,1,4,0,4,4,0,831.149,1928.931,43.012,36.911,36.763,9.747,0,0
276,1,4,0,5,5,0,728.685,1971.129,69.25,37.339,36.991,9.755,0,0
277,2,4,0,0,0,0,1508.5,1746.232,82.143,36.817,36.584,9.71,0,0
278,2,4,0,1,1,0,1638.853,1850.853,76.136,37.916,37.717,9.848,0,0
279,2,4,0,2,2,0,1735.976,1887.05,92.775,38.538,34.81,9.54,0,0
280,2,4,0,3,3,0,1503.233,1965.015,103.871,38.072,37.942,9.821,0,0
281,2,4,0,4,4,0,1386.791,1980.268,93.715,37.279,37.211,9.776,0,0
282,2,4,0,5,5,0,1599.99,2018.227,39.128,38.25,38.01,9.853,0,0
283,3,4,0,0,2,0,2014.879,1726.446,110.721,36.812,36.632,9.716,0,0
284,3,4,0,1,3,0,2133.739,1750.391,66.834,36.962,36.562,9.649,0,0
285,3,4,0,2,5,0,1900.257,1891.696,70.311,37.194,36.724,9.701,0,0
286,3,4,0,3,6,0,2219.774,1920.301,88.844,38.116,37.834,9.889,0,0
287,3,4,0,4,7,0,1872.457,1988.201,78.634,37.846,37.502,9.811,0,0
288,4,4,0,0,0,0,2580.074,1689.024,88.075,36.908,36.673,9.734,0,0
289,4,4,0,1,1,0,2654.099,1691.381,117.466,37.35,37.017,9.76,0,0
292,4,4,0,4,5,0,2638.793,1782.164,82.634,37.152,36.683,9.767,0,0
293,4,4,0,5,6,0,2399.698,1887.678,34.98,37.429,37.181,9.792,0,0
294,4,4,0,6,7,0,2893.181,1939.957,92.54,41.736,24.464,8.708,0,0
295,5,4,0,0,1,0,2981.219,1715.102,65.683,36.244,36.144,9.654,0,0
296,5,4,0,1,2,0,2899.657,1727.903,-41.393,36.718,36.667,9.708,0,0
306,5,4,0,11,12,0,3252.605,1934.259,62.466,37.753,37.635,9.816,0,0
307,5,4,0,12,14,0,2970.48,1979.753,54.318,37.32,37.03,9.757,0,0
308,6,4,0,0,1,0,3842.853,1654.094,68.099,37.099,36.775,9.695,0,0
309,6,4,0,1,2,0,3625.376,1745.811,72.054,37.351,36.967,9.753,0,0
310,6,4,0,2,3,0,3901.585,1788.402,17.585,37.215,36.971,9.736,0,0
311,6,4,0,3,4,0,3783.516,1798.314,45.894,37.173,37.035,9.739,0,0
312,6,4,0,4,5,0,3626.175,1854.708,44.364,37.355,37.097,9.771,0,0
