<ImageInformation>
ImageNumX,10
ImageNumY,13
ImageNumZ,2
ImageSizeX,2500
ImageSizeY,1800
OverlapX,100
OverlapY,100
UmPerPixelX,0.24
UmPerPixelY,0.24
UmPerLayerZ,1000
ImageFormat,1
ImageQuality,10
</ImageInformation>
<GrabPositionInformation>
XNo,YNo,ZNo,PosX[nm],PosY[nm],PosZ[nm]
</GrabPositionInformation>
<DepthImageInformation>
ImageNumZ,0
ImageSizeX,0
ImageSizeY,0
UmPerPixelX,0
UmPerPixelY,0
UmPerLayerZ,0
ImageFormat,0
ImageQuality,0
</DepthImageInformation>
<Result>
ProcArea,30551040
</Result>
<ResultDatas>
No,ImageNoX,ImageNoY,ImageNoZ,ElpsLabel,ObjLabel,Average,GravX,GravY,Angle,MjrAx,MnrAx,X2,Status,DepthAve
144,4,2,1,5,6,0,2447.757,1113.798,93.243,38.437,38.231,9.906,0,0
145,4,2,1,6,7,0,2623.318,1169.659,96.354,38.428,38.17,9.897,0,0
146,4,2,1,7,8,0,2496.262,1190.915,-27.688,38.299,38.185,9.807,0,0
147,5,2,1,0,1,0,3357.565,872.937,76.972,38.231,38.135,9.867,0,0
148,5,2,1,1,3,0,3152.306,982.563,-30.754,38.126,37.696,9.873,0,0
149,5,2,1,2,4,0,2992.632,1117.792,46.408,39.026,38.823,9.982,0,0
150,5,2,1,3,5,0,2964.917,1169.871,99.816,38.342,38.258,9.897,0,0
151,5,2,1,4,7,0,3105.587,1231.322,-2.101,39.963,36.241,9.689,0,0
152,6,2,1,0,2,0,3525.508,1072.844,-28.179,38.51,38.266,9.92,0,0
153,7,2,1,0,3,0,4248.159,1118.276,-28.575,37.999,37.891,9.805,0,0
154,7,2,1,1,5,0,4549.846,1195.022,48.407,38.692,38.417,9.887,0,0
155,7,2,1,2,7,0,4090.095,1202.581,113.577,38.962,38.746,9.964,0,0
156,7,2,1,3,8,0,4244.642,1204.59,9.656,38.621,38.494,9.964,0,0
157,8,2,1,0,1,0,4885.427,951.521,90.445,38.488,38.332,9.925,0,0
158,8,2,1,1,2,0,4661.925,986.025,10.92,38.675,38.544,9.901,0,0
159,8,2,1,2,3,0,5190.448,992.342,90.801,39.391,37.244,9.746,0,0
160,8,2,1,3,4,0,4672.893,1054.132,25.216,38.071,37.961,9.9,0,0
161,9,2,1,0,0,0,5434.427,917.22,45.827,38.252,37.924,9.842,0,0
162,9,2,1,1,1,0,5400.474,942.312,116.753,38.438,36.821,8.85,0,0
163,9,2,1,2,3,0,5597.053,981.799,79.419,38.213,37.844,9.751,0,0
164,0,3,1,0,1,0,254.536,1332.398,56.889,38.007,37.883,9.881,0,0
165,0,3,1,1,2,0,25.634,1467.662,14.269,38.326,38.044,9.867,0,0
166,0,3,1,2,3,0,114.006,1474.784,11.048,38.271,38.041,9.86,0,0
167,1,3,1,0,1,0,1051.141,1256.057,114.645,38.509,38.443,9.943,0,0
168,1,3,1,1,3,0,879.52,1304.213,25.443,38.11,37.979,9.908,0,0
169,1,3,1,2,4,0,727.796,1310.58,-38.347,37.929,36.767,9.221,0,0
170,1,3,1,3,5,0,843.454,1354.359,-41.704,37.722,37.553,9.879,0,0
171,1,3,1,4,6,0,646.083,1375.781,24.647,38.781,38.549,9.991,0,0
172,1,3,1,5,7,0,718.508,1401.123,47.254,38.773,38.491,9.983,0,0
173,1,3,1,6,8,0,906.716,1502.207,-18.687,37.388,36.526,9.858,0,0
174,2,3,1,0,0,0,1682.348,1247.483,-18.426,38.748,38.461,9.976,0,0
175,2,3,1,1,1,0,1737.107,1361.274,92.08,40.623,32.987,9.39,0,0
176,2,3,1,2,2,0,1555.251,1382.464,59.047,37.914,37.73,9.849,0,0
177,2,3,1,3,3,0,1726.366,1465.587,-40.494,39.106,38.781,9.986,0,0
178,3,3,1,0,0,0,1923.983,1252.606,102.845,38.107,37.78,9.805,0,0
179,3,3,1,1,2,0,1787.421,1282.673,70.902,38.525,37.948,9.881,0,0
180,3,3,1,2,6,0,2203.654,1371.766,46.968,38.349,38.244,9.896,0,0
183,3,3,1,5,9,0,2223.767,1437.156,94.658,38.387,37.868,9.852,0,0
184,4,3,1,0,3,0,2741.412,1525.11,29.208,38.232,38.059,9.857,0,0
185,4,3,1,1,4,0,2751.574,1608.682,88.118,39.136,38.746,9.985,0,0
186,5,3,1,0,1,0,3048.474,1290.352,56.458,38.292,38.099,9.947,0,0
187,5,3,1,1,2,0,3241.696,1302.379,119.506,38.71,38.402,9.887,0,0
188,5,3,1,2,3,0,3085.216,1363.53,71.583,38.364,38.205,9.893,0,0
189,5,3,1,3,4,0,2954.683,1395.528,-2.198,38.317,38.143,9.879,0,0
190,5,3,1,4,5,0,3318.293,1419.783,110.284,38.358,38.09,9.877,0,0
191,5,3,1,5,6,0,3311.376,1480.377,84.078,38.003,36.271,9.173,0,0
192,5,3,1,6,7,0,3207.345,1485.383,-33.52,37.779,37.389,9.788,0,0
194,5,3,1,8,10,0,2907.536,1640.37,-1.288,40.446,34.408,9.581,0,0
195,5,3,1,9,11,0,3103.666,1642.462,-4.065,41.511,29.254,9.024,0,0
196,6,3,1,0,0,0,3716.238,1246.762,68.551,38.039,37.63,9.852,0,0
197,6,3,1,1,1,0,4024.396,1413.128,-43.607,38.228,38.104,9.862,0,0
198,6,3,1,2,3,0,3722.413,1536.314,33.149,38.437,38.194,9.901,0,0
199,6,3,1,3,6,0,3581.377,1632.254,81.799,38.857,38.641,9.937,0,0
200,7,3,1,0,1,0,4239.412,1269.58,75.849,38.426,38.049,9.88,0,0
201,7,3,1,1,2,0,4170.604,1284.484,54.129,38.481,38.065,9.89,0,0
202,7,3,1,2,3,0,4455.714,1349.437,78.038,38.344,38.236,9.971,0,0
203,7,3,1,3,4,0,4566.154,1360.818,-41.844,38.037,37.699,9.785,0,0
204,7,3,1,4,6,0,4230.996,1426.257,-44.291,38.154,37.238,9.311,0,0
205,7,3,1,5,10,0,4564.494,1499.482,52.153,39.221,38.686,9.989,0,0
206,7,3,1,6,11,0,4432.547,1600.122,54.794,38.99,38.417,9.925,0,0
207,7,3,1,7,12,0,4136.785,1603.436,89.525,39.435,39.114,9.996,0,0
208,7,3,1,8,13,0,4519.841,1608.353,116.726,40.51,38.218,9.874,0,0
209,8,3,1,0,1,0,4716.562,1304.318,131.044,38.32,37.9,9.847,0,0
210,8,3,1,1,2,0,4982.515,1355.902,72.272,38.146,37.935,9.906,0,0
211,8,3,1,2,3,0,5176.357,1396.114,30.569,38.607,38.295,9.86,0,0
212,8,3,1,3,4,0,4693.072,1409.773,25.434,37.822,37.632,9.825,0,0
213,8,3,1,4,5,0,4837.361,1423.905,106.83,37.857,37.558,9.819,0,0
214,8,3,1,5,6,0,5092.778,1489.535,-32.863,38.476,38.357,9.927,0,0
215,8,3,1,6,7,0,5185.805,1545.411,25.784,39.396,39.062,9.911,0,0
216,9,3,1,0,2,0,5751.641,1360.428,131.102,38.959,38.583,9.868,0,0
217,9,3,1,1,4,0,5436.946,1411.5,68.114,38.294,37.938,9.849,0,0
218,9,3,1,2,5,0,5761.406,1442.399,13.807,38.608,38.399,9.95,0,0
219,9,3,1,3,6,0,5406.028,1456.22,45.268,38.368,38.32,9.908,0,0
220,9,3,1,4,7,0,5653.003,1477.603,87.729,38.574,38.192,9.918,0,0
221,9,3,1,5,9,0,5265.174,1580.275,-2.784,38.669,38.342,9.875,0,0
222,0,4,1,0,2,0,457.047,1703.386,119.079,38.467,38.051,9.886,0,0
223,0,4,1,1,4,0,514.911,1758.113,116.607,39.113,38.668,9.973,0,0
224,0,4,1,2,5,0,393.73,1789.528,115.589,37.801,37.731,9.759,0,0
225,0,4,1,3,7,0,308.024,1834.579,122.722,37.944,37.102,9.771,0,0
226,0,4,1,4,8,0,213.064,1849.277,109.009,38.168,38.013,9.843,0,0
227,0,4,1,5,9,0,507.35,1864.426,-14.983,34.618,34.357,9.354,0,0
228,0,4,1,6,10,0,446.933,1936.514,109.7,38.699,38.469,9.821,0,0
229,0,4,1,7,11,0,185.488,1982.114,126.561,39.425,39.047,9.987,0,0
230,0,4,1,8,13,0,165.472,2024.495,106.74,39.651,38.886,9.994,0,0
231,1,4,1,0,2,0,988.67,1725.919,49.125,38.321,38.13,9.878,0,0
232,1,4,1,1,3,0,810.393,1813.616,76.852,38.103,37.816,9.809,0,0
233,1,4,1,2,4,0,710.255,1831.218,59.349,38.487,38.307,9.922,0,0
234,1,4,1,3,7,0,935.882,1903.824,-42.397,37.977,36.401,9.476,0,0
235,1,4,1,4,8,0,614.762,1980.887,13.44,38.818,38.188,9.873,0,0
236,1,4,1,5,9,0,827.831,2028.691,76.805,38.794,38.611,9.925,0,0
237,2,4,1,0,0,0,1549.794,1712.904,-31.885,37.987,37.794,9.867,0,0
238,2,4,1,1,1,0,1411.887,1997.23,117.264,38.255,38.074,9.862,0,0
239,2,4,1,2,2,0,1531.164,2007.92,63.495,38.811,38.727,9.942,0,0
242,3,4,1,0,0,0,1996.186,1671.24,-11.11,38.307,38.05,9.866,0,0
243,3,4,1,1,1,0,2133.908,1675.092,67.823,38.633,38.442,9.883,0,0
244,3,4,1,2,2,0,2168.233,1753.081,68.965,38.574,38.074,9.903,0,0
245,3,4,1,3,3,0,2108.329,1757.812,37.564,37.904,37.828,9.861,0,0
246,3,4,1,4,4,0,2039.87,1896.573,39.18,38.381,37.873,9.852,0,0
247,3,4,1,5,5,0,2230.252,1902.449,96.636,38.706,38.218,9.863,0,0
248,3,4,1,6,6,0,2077.553,1918.673,84.345,37.792,37.098,9.751,0,0
249,4,4,1,0,1,0,2577.572,1828.949,105.014,37.978,37.632,9.845,0,0
250,4,4,1,1,2,0,2561.084,2002.83,-37.879,38.276,38.083,9.791,0,0
251,5,4,1,0,2,0,3070.271,1889.325,-20.435,38.114,37.891,9.82,0,0
252,5,4,1,1,5,0,3030.38,1962.604,99.229,38.465,38.105,9.892,0,0
253,5,4,1,2,6,0,3296.381,1978.177,-17.551,38.34,38.017,9.866,0,0
254,5,4,1,3,7,0,3163.863,1999.556,10.62,38.52,38.407,9.939,0,0
255,5,4,1,4,8,0,2950.433,2017.606,-39.265,38.836,38.685,9.94,0,0
256,6,4,1,0,2,0,3807.217,1679.789,66.244,38.177,37.84,9.822,0,0
257,6,4,1,1,3,0,3635.783,1680.26,120.699,38,37.868,9.879,0,0
258,6,4,1,2,5,0,3772.471,1749.503,133.697,37.866,37.346,9.793,0,0
259,6,4,1,3,6,0,3543.377,1796.076,96.323,38.346,38.123,9.88,0,0
260,6,4,1,4,7,0,3545.087,1897.588,73.293,38.002,37.494,9.754,0,0
261,7,4,1,0,2,0,4082.985,1708.894,131.511,38.514,35.777,9.029,0,0
262,7,4,1,1,3,0,4184.071,1727.195,64.282,38.664,38.585,9.981,0,0
263,7,4,1,2,7,0,4423.292,1984.636,79.012,38.234,38.149,9.869,0,0
264,7,4,1,3,8,0,4507.568,2009.297,-21.304,39.223,39.022,9.958,0,0
266,8,4,1,0,2,0,4808.168,1715.552,103.785,38.722,38.63,9.918,0,0
267,8,4,1,1,3,0,5059.237,1756.381,59.068,38.094,37.841,9.887,0,0
268,8,4,1,2,5,0,5049.587,1884.369,94.524,38.681,38.232,9.937,0,0
269,8,4,1,3,6,0,4727.132,1888.22,50.61,38.153,37.985,9.837,0,0
270,8,4,1,4,9,0,4895.121,1950.64,35.945,38.693,38.418,9.963,0,0
271,8,4,1,5,10,0,5118.489,1955.643,81.932,38.899,38.146,9.953,0,0
272,8,4,1,6,11,0,4947.171,1975.743,66.866,38.165,37.962,9.836,0,0
273,8,4,1,7,12,0,4766.434,2021.269,100.749,39.179,38.661,9.98,0,0
274,9,4,1,0,0,0,5491.202,1661.467,61.842,38.454,38.265,9.912,0,0
276,9,4,1,2,2,0,5233.771,1742.022,35.897,38.79,38.524,9.989,0,0
277,9,4,1,3,4,0,5423.139,1858.303,104.188,37.99,37.71,9.781,0,0
278,9,4,1,4,6,0,5583.115,1959.064,69.193,38.345,38.014,9.866,0,0
279,0,5,1,0,2,0,49.127,2084.639,4.911,38.429,38.246,9.907,0,0
280,0,5,1,1,4,0,583.971,2352.429,92.52,41.142,35.373,9.583,0,0
281,0,5,1,2,5,0,471.758,2406.693,-26.377,38.435,38.375,9.849,0,0
282,1,5,1,0,1,0,772.061,2074.475,33.896,38.741,38.682,9.927,0,0
283,1,5,1,1,2,0,900.235,2083.831,106.727,38.527,38.326,9.93,0,0
284,1,5,1,2,3,0,954.772,2183.972,66.056,38.357,38.232,9.895,0,0
285,1,5,1,3,4,0,803.088,2202.171,42.112,37.808,37.637,9.823,0,0
286,1,5,1,4,6,0,708.29,2304.983,49.551,38.343,38.237,9.894,0,0
287,1,5,1,5,7,0,1073.062,2316.203,30.612,38.345,38.105,9.878,0,0
289,1,5,1,7,12,0,735.766,2417.575,-26.238,38.801,38.346,9.892,0,0
290,1,5,1,8,13,0,998.049,2454.471,-5.255,39.371,37.374,9.765,0,0
292,2,5,1,0,0,0,1333.002,2060.179,97.7,38.627,38.304,9.939,0,0
293,2,5,1,1,1,0,1577.75,2244.291,98.913,38.369,38.157,9.887,0,0
294,2,5,1,2,2,0,1676.146,2253.776,45.375,38.847,38.601,9.93,0,0
295,3,5,1,0,1,0,2020.095,2105.014,105.155,38.138,37.726,9.878,0,0
296,3,5,1,1,2,0,2054.356,2223.923,21.593,37.898,37.75,9.85,0,0
297,3,5,1,2,4,0,1955.927,2291.353,-26.497,38.527,38.348,9.932,0,0
298,3,5,1,3,5,0,1775.228,2324.074,-24.822,38.796,38.504,9.987,0,0
299,3,5,1,4,6,0,2230.037,2357.594,90.052,38.637,38.275,9.862,0,0
300,3,5,1,5,7,0,1865.387,2367.736,50.634,38.998,38.763,9.97,0,0
301,4,5,1,0,2,0,2635.95,2207.459,125.356,37.85,37.325,9.712,0,0
302,4,5,1,1,3,0,2357.22,2308.518,-16.895,38.446,38.229,9.907,0,0
303,4,5,1,2,4,0,2421.52,2326.538,110.342,38.432,37.93,9.791,0,0
304,4,5,1,3,5,0,2764.674,2351.461,107.722,38.564,38.309,9.932,0,0
306,4,5,1,5,6,0,2583.19,2354.292,108.835,38.347,36.654,9.12,0,0
