<ImageInformation>
ImageNumX,10
ImageNumY,13
ImageNumZ,1
ImageSizeX,2500
ImageSizeY,1800
OverlapX,100
OverlapY,100
UmPerPixelX,0.24
UmPerPixelY,0.24
UmPerLayerZ,1000
ImageFormat,1
ImageQuality,10
</ImageInformation>
<GrabPositionInformation>
XNo,YNo,ZNo,PosX[nm],PosY[nm],PosZ[nm]
</GrabPositionInformation>
<DepthImageInformation>
ImageNumZ,0
ImageSizeX,0
ImageSizeY,0
UmPerPixelX,0
UmPerPixelY,0
UmPerLayerZ,0
ImageFormat,0
ImageQuality,0
</DepthImageInformation>
<Result>
ProcArea,30551040
</Result>
<ResultDatas>
No,ImageNoX,ImageNoY,ImageNoZ,ElpsLabel,ObjLabel,Average,GravX,GravY,Angle,MjrAx,MnrAx,X2,Status,DepthAve
272,7,5,0,1,2,0,4552.581,2302.28,62.917,32.469,32.346,9.188,0,0
273,7,5,0,2,3,0,4377.658,2308.186,10.35,32.047,31.925,9.068,0,0
274,7,5,0,3,4,0,4326.404,2357.013,11.577,33.015,32.83,9.249,0,0
275,8,5,0,0,0,0,5137.812,2278.726,38.084,32.583,32.357,9.121,0,0
276,9,5,0,0,2,0,5431.473,2084.248,76.057,32.42,31.745,9.011,0,0
277,9,5,0,1,3,0,5531.519,2098.703,66.22,32.631,32.521,9.151,0,0
278,9,5,0,2,4,0,5258.01,2319.76,25.139,32.937,32.742,9.225,0,0
279,9,5,0,3,5,0,5323.935,2390.138,20.412,33.325,33.179,9.257,0,0
280,9,5,0,4,6,0,5209.853,2418.186,57.885,32.537,32.463,9.13,0,0
281,0,6,0,0,0,0,160.378,2477.256,50.672,32.617,32.321,9.121,0,0
282,0,6,0,1,1,0,377.198,2612.074,60.697,32.565,32.441,9.131,0,0
284,0,6,0,3,3,0,533.851,2857.15,30.153,32.981,32.843,9.246,0,0
285,0,6,0,4,4,0,367.785,2868.633,-4.117,34.062,25.894,8.471,0,0
286,1,6,0,0,1,0,665.852,2469.256,43.052,32.37,32.119,9.141,0,0
287,1,6,0,1,2,0,875.393,2507.163,77.237,32.514,32.395,9.117,0,0
288,1,6,0,2,3,0,760.203,2600.809,55.235,32.125,31.896,9.075,0,0
289,1,6,0,3,4,0,978.649,2702.751,67.355,32.734,32.567,9.172,0,0
290,1,6,0,4,5,0,1075.905,2856.501,46.607,33.218,33.088,9.23,0,0
291,2,6,0,0,0,0,1297.508,2513.638,53.549,32.609,32.518,9.148,0,0
292,2,6,0,1,1,0,1539.222,2646.208,82.228,32.59,32.491,9.141,0,0
293,2,6,0,2,2,0,1696.812,2713.152,-15.146,32.668,32.483,9.151,0,0
294,2,6,0,3,3,0,1546.136,2737.173,56.78,32.105,31.959,9.166,0,0
295,2,6,0,4,4,0,1609.203,2809.596,56.756,32.492,32.296,9.184,0,0
296,3,6,0,0,1,0,2080.66,2530.058,92.252,32.685,32.54,9.161,0,0
297,3,6,0,1,2,0,2099.462,2587.47,38.998,32.204,31.879,9.084,0,0
298,3,6,0,2,3,0,2234.789,2786.42,95.32,32.357,32.283,9.163,0,0
299,3,6,0,3,4,0,2068.566,2815.819,120.813,31.885,31.724,9.101,0,0
300,4,6,0,0,0,0,2628.435,2464.849,68.977,32.789,32.579,9.181,0,0
301,4,6,0,1,1,0,2592.002,2521.358,57.642,32.8,32.434,9.163,0,0
302,4,6,0,2,2,0,2348.849,2551.354,52.822,33.42,33.287,9.285,0,0
303,4,6,0,3,3,0,2738.035,2803.837,-43.689,32.379,32.326,9.172,0,0
304,4,6,0,4,4,0,2529.749,2807.527,98.332,32.369,32.259,9.161,0,0
305,4,6,0,5,5,0,2324.486,2856.739,-8.357,32.837,32.709,9.207,0,0
306,4,6,0,6,6,0,2767.05,2867.044,-5.171,34.714,29.187,8.807,0,0
307,5,6,0,0,0,0,3446.641,2627.72,85.294,32.637,32.569,9.159,0,0
308,5,6,0,1,1,0,3045.85,2679.935,62.312,32.688,32.523,9.159,0,0
309,5,6,0,2,2,0,3167.306,2723.108,118.902,32.389,32.376,9.181,0,0
311,6,6,0,0,0,0,3689.449,2492.56,5.65,32.146,32,9.093,0,0
313,6,6,0,2,4,0,3618.33,2787.091,-15.381,32.291,32.126,9.131,0,0
